nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, pulmonary"
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensibely drug-resistant tuberculosis
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensibely drug-resistant tuberculosis
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, mulutidrug-resistant"
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, mulutidrug-resistant"
NCT01381757,Utility of MODS for Diagnosis of MDR-TB and Second-Line Antituberculous Drug Susceptibility Testing in Mali,TERMINATED,,2011-05-31,2013-03-05,34.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,antitubercular agents
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, multidrug-resistant"
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,mycobacterium infections
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, multidrug-resistant"
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,latent tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,latent tuberculosis
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-sensitive staphylococcus aureus infection
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-sensitive staphylococcus aureus infection
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,mycobacterium infections
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,mycobacterium infections
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant tuberculosis
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-sensitive staphylococcus aureus infection
NCT03886623,"A Systematic Oral Care Program in Post-Mechanically Ventilated, Post-Intensive Care Patients",COMPLETED,NA,2011-06-30,2013-12-31,80.0,Ohio State University,lead,2011.0,Pre-WHO GAP,methicillin-sensitive staphylococcus aureus infection
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,extensively drug-resistant tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,tuberculosis
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,latent tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,latent tuberculosis
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, multidrug-resistant"
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,"tuberculosis, multidrug-resistant"
NCT01212003,Training Protocol on the Natural History of Tuberculosis,RECRUITING,,2011-06-30,,150.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2011.0,Pre-WHO GAP,mycobacterium infections
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,"pneumonia, ventilator-associated"
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Pfizer,collaborator,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01356472,Linezolid Alone or Combined With Carbapenem Against Methicillin-resistant Staphylococcus Aureus (MRSA) in Ventilator-associated Pneumonia,UNKNOWN,PHASE4,2011-06-30,,60.0,Ruijin Hospital,lead,2011.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus
NCT01424670,Safety and Efficacy Trial of Delamanid for 6 Months in Participants With Multidrug-resistant Tuberculosis,COMPLETED,PHASE3,2011-09-02,2016-07-04,511.0,"Otsuka Pharmaceutical Development & Commercialization, Inc.",lead,2011.0,Pre-WHO GAP,multidrug-resistant tuberculosis
NCT01424670,Safety and Efficacy Trial of Delamanid for 6 Months in Participants With Multidrug-resistant Tuberculosis,COMPLETED,PHASE3,2011-09-02,2016-07-04,511.0,"Otsuka Pharmaceutical Development & Commercialization, Inc.",lead,2011.0,Pre-WHO GAP,multidrug-resistant tuberculosis
NCT01424670,Safety and Efficacy Trial of Delamanid for 6 Months in Participants With Multidrug-resistant Tuberculosis,COMPLETED,PHASE3,2011-09-02,2016-07-04,511.0,"Otsuka Pharmaceutical Development & Commercialization, Inc.",lead,2011.0,Pre-WHO GAP,multidrug-resistant tuberculosis
NCT01424670,Safety and Efficacy Trial of Delamanid for 6 Months in Participants With Multidrug-resistant Tuberculosis,COMPLETED,PHASE3,2011-09-02,2016-07-04,511.0,"Otsuka Pharmaceutical Development & Commercialization, Inc.",lead,2011.0,Pre-WHO GAP,multidrug-resistant tuberculosis
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,anesthesia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,anesthesia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,adenovirus
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,adenovirus
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,adenovirus
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,adenovirus
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,adenovirus
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,adenovirus
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,skin and skin-structure infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,treatment-resistant schizophrenia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,treatment-resistant schizophrenia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,treatment-resistant schizophrenia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,treatment-resistant schizophrenia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,treatment-resistant schizophrenia
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,urinary tract infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,urinary tract infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,urinary tract infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,urinary tract infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,urinary tract infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),collaborator,2011.0,Pre-WHO GAP,urinary tract infections
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,withdrawal
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,Daniel Benjamin,lead,2011.0,Pre-WHO GAP,withdrawal
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,withdrawal
NCT01431326,Pharmacokinetics of Understudied Drugs Administered to Children Per Standard of Care,COMPLETED,,2011-11-30,2019-11-30,3520.0,"The Emmes Company, LLC",collaborator,2011.0,Pre-WHO GAP,withdrawal
